vehicle_name,vehicle_type,track_type,average_speed,fuel_consumption,total_steering,total_throttle,total_brake,velocity,lap time,mass,drag_coefficient,center_of_mass_x,center_of_mass_z,max_rpm,clutch_strength,gear_switch_time,front_left_wheel_radius,front_left_wheel_max_brake_torque,front_left_wheel_lat_stiff_max_load,front_left_wheel_lat_stiff_value,front_left_wheel_long_stiff_value,rear_right_wheel_radius,rear_right_wheel_max_brake_torque,rear_right_wheel_max_handbrake_torque,rear_right_wheel_lat_stiff_max_load,rear_right_wheel_lat_stiff_value,rear_right_wheel_long_stiff_value
vehicle.ford.mustang,Car,easy,15.28971172,0.010140153,229.0463099,53.91719446,6.131676727,5.090716202,47.22679024,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.carlamotors.carlacola,Truck,easy,15.56696858,0.013227049,233.062173,54.05116301,5.302685969,6.343672824,48.22232511,4600,0.300000012,1,-0.699999988,4500,10,0.100000001,46,2700,5,20,3000,46,2700,5400,5,20,3000
vehicle.mini.cooper_s_2021,Car,easy,15.42465027,0.008973958,245.1501561,53.50543499,5.033890745,6.694185487,47.04489273,1130,0.300000012,0.599999964,-0.5,6500,10,0.100000001,37.5,500,1,17,3000,37.5,500,1000,1,17,3000
vehicle.ford.ambulance,Van,easy,15.49335916,0.010876691,251.190274,51.66863826,4.702714177,5.997372593,47.05668328,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.harley-davidson.low_rider,Motorcycle,easy,15.63043992,0.016486775,221.2973712,51.92025267,5.549167896,5.223425825,47.72188754,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.toyota.prius,Car,easy,15.60869787,0.012845231,236.2739485,49.53743257,4.898962066,6.460342446,47.65757057,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.mercedes.sprinter,Van,easy,15.47982118,0.014484022,245.9232436,53.53536025,5.808331694,6.547686332,47.67530854,3000,0.5,0.599999964,-0.799999952,5000,10,0.100000001,35,1500,5,20,3000,35,1500,3000,5,20,3000
vehicle.ford.ambulance,Van,easy,15.17695744,0.020515607,221.9689468,52.1136067,5.557852413,4.716019577,47.26451874,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.carlamotors.firetruck,Truck,easy,15.53314637,0.00787743,239.4206005,50.36066742,5.605227605,5.661465743,47.46699172,10000,0.5,0.799999952,-1.199999928,5000,20,0.100000001,57,3000,5,15,3000,57,3000,6000,5,15,3000
vehicle.ford.mustang,Car,easy,15.34551219,0.011420646,222.7280097,47.24757961,5.234070455,6.535102556,47.25624938,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.yamaha.yzf,Motorcycle,easy,14.89506101,0.012363574,227.2126314,48.88583953,4.997894282,5.507937205,48.22860919,140,0.300000012,0.049999997,-0.399999976,9000,0.600000024,0.5,31,1500,2,17,1000,31,1500,3000,2,17,1000
vehicle.harley-davidson.low_rider,Motorcycle,easy,15.02361407,0.018475201,221.7942984,52.54225217,5.878959326,5.418227137,47.83571272,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.audi.tt,Car,easy,15.44458199,0.008934589,241.0132591,47.91533785,5.4618262,6.552114463,46.83791316,1265,0.25,0.5,-0.25,4700,10,0.100000001,34,700,3,20,3000,34,700,1400,3,20,3000
vehicle.carlamotors.carlacola,Truck,easy,15.11418199,0.001422259,234.5196909,52.04582497,5.101054024,5.99589441,47.65712048,4600,0.300000012,1,-0.699999988,4500,10,0.100000001,46,2700,5,20,3000,46,2700,5400,5,20,3000
vehicle.toyota.prius,Car,easy,15.11930227,0.014548516,248.6641635,53.11896799,5.402588452,6.586245002,47.02625697,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.dodge.charger_2020,Car,easy,15.25105173,0.018861897,243.9590061,48.49769318,5.340959844,5.700953886,46.66998632,1920,0.300000012,0.099999994,-0.199999988,8000,10,0.100000001,35,1000,3,20,3000,35,1000,2000,3,20,3000
vehicle.tesla.cybertruck,Truck,easy,15.30453338,0.020333608,248.1795529,51.80522415,5.037591973,4.955455266,47.33368299,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.carlamotors.carlacola,Truck,easy,14.99039703,0.016781731,230.1809693,52.54218581,5.114380964,5.846274285,45.83323342,4600,0.300000012,1,-0.699999988,4500,10,0.100000001,46,2700,5,20,3000,46,2700,5400,5,20,3000
vehicle.mini.cooper_s_2021,Car,easy,15.25942499,0.008035657,225.6168271,51.8542438,5.150496185,6.257923498,48.08260909,1130,0.300000012,0.599999964,-0.5,6500,10,0.100000001,37.5,500,1,17,3000,37.5,500,1000,1,17,3000
vehicle.carlamotors.firetruck,Truck,easy,15.03915494,0.017195531,248.2726683,52.43412289,4.552487016,6.049095272,46.76346583,10000,0.5,0.799999952,-1.199999928,5000,20,0.100000001,57,3000,5,15,3000,57,3000,6000,5,15,3000
vehicle.ford.ambulance,Van,easy,15.26318335,0.020051426,236.844837,48.93749232,6.034889802,5.788556254,46.92531174,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.mercedes.sprinter,Van,easy,14.98120607,0.00880329,244.6758603,49.48007727,4.766384513,5.762616536,47.93928358,3000,0.5,0.599999964,-0.799999952,5000,10,0.100000001,35,1500,5,20,3000,35,1500,3000,5,20,3000
vehicle.ford.mustang,Car,easy,15.37044731,0.016947407,254.6888323,53.79010192,4.986717272,6.30814622,48.49236272,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.dodge.charger_2020,Car,easy,15.21948437,0.010138406,236.3113852,49.41890382,5.774548098,4.770147775,47.04826445,1920,0.300000012,0.099999994,-0.199999988,8000,10,0.100000001,35,1000,3,20,3000,35,1000,2000,3,20,3000
vehicle.tesla.cybertruck,Truck,easy,15.27802965,0.014420404,218.7377491,48.61895028,4.713686026,6.26912124,47.64883089,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.harley-davidson.low_rider,Motorcycle,easy,15.35181136,0.01455154,234.3706537,50.43473059,5.489659833,6.179136089,48.0831839,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.tesla.cybertruck,Truck,easy,15.20216075,0.022217768,239.2273362,54.71672966,5.359425139,6.917526984,48.41961453,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.harley-davidson.low_rider,Motorcycle,easy,15.54190286,0.019173569,228.1014154,51.14781274,5.199677126,6.686927585,47.47620566,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.toyota.prius,Car,easy,15.13220505,0.02058992,236.6973727,52.34488987,5.233972827,4.677095035,47.55311951,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.carlamotors.carlacola,Truck,easy,15.03383147,0.017427006,228.0603669,52.12422145,4.675682309,6.201209685,47.66294988,4600,0.300000012,1,-0.699999988,4500,10,0.100000001,46,2700,5,20,3000,46,2700,5400,5,20,3000
vehicle.harley-davidson.low_rider,Motorcycle,easy,15.4796555,0.016646987,245.44898,51.35912026,5.243972892,5.278557603,46.9436519,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.yamaha.yzf,Motorcycle,easy,15.53014792,0.015294374,242.2214816,50.82628309,4.972042434,6.058770133,48.63267404,140,0.300000012,0.049999997,-0.399999976,9000,0.600000024,0.5,31,1500,2,17,1000,31,1500,3000,2,17,1000
vehicle.ford.ambulance,Van,easy,15.42273088,0.013573377,229.9999677,52.48206936,4.860805263,6.407961959,48.60397698,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.dodge.charger_2020,Car,easy,15.1789964,0.023171744,238.3330994,53.1034307,4.77566658,6.062739015,47.8235177,1920,0.300000012,0.099999994,-0.199999988,8000,10,0.100000001,35,1000,3,20,3000,35,1000,2000,3,20,3000
vehicle.yamaha.yzf,Motorcycle,easy,15.24268842,0.013513516,235.9479679,51.77663603,5.227307209,5.424036207,47.42721831,140,0.300000012,0.049999997,-0.399999976,9000,0.600000024,0.5,31,1500,2,17,1000,31,1500,3000,2,17,1000
vehicle.lincoln.mkz_2020,Car,easy,14.91784845,0.015396013,235.1882082,49.60484882,5.194800466,5.903192397,47.98745444,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.mini.cooper_s_2021,Car,easy,15.37393491,0.017409224,218.989677,49.14303713,5.102658392,4.820637004,47.29278753,1130,0.300000012,0.599999964,-0.5,6500,10,0.100000001,37.5,500,1,17,3000,37.5,500,1000,1,17,3000
vehicle.mercedes.sprinter,Van,hard,18.23286017,0.022712782,172.9473744,52.28069319,20.01558808,5.571134575,91.9397014,3000,0.5,0.599999964,-0.799999952,5000,10,0.100000001,35,1500,5,20,3000,35,1500,3000,5,20,3000
vehicle.harley-davidson.low_rider,Motorcycle,hard,17.77661288,0.026267871,390.6084461,52.562617,4.15522336,2.046368603,57.78661503,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.lincoln.mkz_2020,Car,hard,18.07738168,0.009889546,251.4573304,128.4297251,27.14625284,3.675425781,70.11372859,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.ford.mustang,Car,hard,17.68585218,0.008255963,369.4117779,75.77398691,12.97542819,4.327930198,50.81083253,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.kawasaki.ninja,Motorcycle,hard,18.04539425,0.020843506,431.4388467,121.5308246,8.209095564,5.527623804,27.67202187,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.ford.ambulance,Van,hard,18.09004192,0.015237027,498.8633232,92.01864201,20.82746028,6.000817508,69.40374589,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.ford.mustang,Car,hard,18.18752536,0.008210936,374.4054343,49.34184069,-0.350954686,6.195419012,76.70516552,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.nissan.patrol_2021,Car,hard,18.36931944,0.011602573,246.6452873,84.38717954,0.99440881,6.440526122,21.07323748,2355,0.300000012,0.599999964,-0.5,6000,10,0.100000001,45,1500,5,20,4000,45,1500,3000,5,20,4000
vehicle.toyota.prius,Car,hard,19.4273786,0.023503147,341.7236953,98.9631453,2.879148385,6.017246656,53.73095761,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.tesla.cybertruck,Truck,hard,17.36365591,0.008051996,446.0987391,124.5470017,11.30248232,4.917513732,95.5047662,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.vespa.zx125,Motorcycle,hard,17.95419984,-0.005300764,322.0815965,135.5088667,21.35965893,3.715929399,56.3435618,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.mini.cooper_s_2021,Car,hard,18.1098027,0.012613625,346.7111095,121.2937153,18.53308072,5.746047166,98.91834869,1130,0.300000012,0.599999964,-0.5,6500,10,0.100000001,37.5,500,1,17,3000,37.5,500,1000,1,17,3000
vehicle.tesla.cybertruck,Truck,hard,17.12505196,0.009799583,145.8497142,75.84368644,0.999455706,3.067890071,83.27328395,1500,0.300000012,0.599999964,-0.5,15000,10,0,53.5,1600,2,17,1000,53.5,1600,3200,2,17,1000
vehicle.dodge.charger_2020,Car,hard,18.03162575,0.00813609,246.5030599,93.6146782,6.523840316,4.493710824,73.08637748,1920,0.300000012,0.099999994,-0.199999988,8000,10,0.100000001,35,1000,3,20,3000,35,1000,2000,3,20,3000
vehicle.ford.mustang,Car,hard,18.37580469,0.008588114,349.202834,61.29123332,19.95532418,4.527213548,66.86423098,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.vespa.zx125,Motorcycle,hard,17.91238765,0.021290927,192.5767688,119.2347759,9.075073438,4.083744777,99.06068336,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.mercedes.sprinter,Van,hard,18.55465144,0.010104413,357.4566993,80.22151283,4.727739525,6.981007725,68.48637741,3000,0.5,0.599999964,-0.799999952,5000,10,0.100000001,35,1500,5,20,3000,35,1500,3000,5,20,3000
vehicle.harley-davidson.low_rider,Motorcycle,hard,18.79883268,0.01575671,308.8930617,113.6433123,6.852585384,4.411566434,102.0346201,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.volkswagen.t2_2021,Van,hard,18.50596792,0.008141277,366.4840115,103.1529078,-12.33035751,5.120721109,118.8314769,1105,0.300000012,0.599999964,-0.699999988,4500,10,0.100000001,33.5,400,2,17,1000,33.5,400,800,2,17,1000
vehicle.carlamotors.firetruck,Truck,hard,17.25065507,-0.003051843,182.9556604,51.88465321,2.950380712,6.376978054,55.24153408,10000,0.5,0.799999952,-1.199999928,5000,20,0.100000001,57,3000,5,15,3000,57,3000,6000,5,15,3000
vehicle.lincoln.mkz_2020,Car,hard,17.56871557,0.009211094,246.9579087,83.17738649,-11.63073238,4.370082214,33.85369341,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.dodge.charger_2020,Car,hard,17.63824779,0.006855655,272.4290988,96.72980807,42.34327872,3.626731322,90.34174141,1920,0.300000012,0.099999994,-0.199999988,8000,10,0.100000001,35,1000,3,20,3000,35,1000,2000,3,20,3000
vehicle.carlamotors.firetruck,Truck,hard,18.23778575,0.02033145,267.5960644,148.1695965,25.29190779,4.009877528,96.92993938,10000,0.5,0.799999952,-1.199999928,5000,20,0.100000001,57,3000,5,15,3000,57,3000,6000,5,15,3000
vehicle.ford.mustang,Car,hard,17.40626659,-0.002922313,251.60193,85.96931525,20.53680047,4.460045881,76.2727254,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.ford.mustang,Car,hard,17.52361661,0.008831613,325.3521247,93.16677698,14.05161472,4.40041412,93.51542226,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.ford.mustang,Car,hard,18.19185217,0.010101129,318.5799946,118.9923316,7.584787956,5.063472195,72.32914113,1410,0.300000012,0.5,-0.299999982,4500,10,0.100000001,32,700,5,15,3000,32,700,1400,3,15,3000
vehicle.toyota.prius,Car,hard,17.2885095,0.002466514,403.9572191,118.5714325,49.41934734,3.175671497,57.35648106,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.vespa.zx125,Motorcycle,hard,18.77981703,0.011042326,116.9831288,63.40659904,12.10061065,3.173383174,97.41720816,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.ford.ambulance,Van,hard,17.28316879,0.011203602,471.5812887,65.70069801,36.99652972,4.935360177,70.07548936,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.carlamotors.carlacola,Truck,hard,17.88243334,0.021806784,326.8270478,89.97544001,1.235722232,4.365746477,75.06444302,4600,0.300000012,1,-0.699999988,4500,10,0.100000001,46,2700,5,20,3000,46,2700,5400,5,20,3000
vehicle.kawasaki.ninja,Motorcycle,hard,18.23522194,0.009326719,257.0645466,78.68820614,-4.984469727,3.424444242,21.36500815,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.vespa.zx125,Motorcycle,hard,16.8499917,0.005523974,310.2324323,78.13991922,18.0866587,6.096429032,66.96586461,200,0.300000012,0.201072931,-0.450094759,2000,10,0.5,21.5,1500,2,17,1000,21.5,1500,3000,2,17,1000
vehicle.toyota.prius,Car,hard,18.13747997,-0.009958377,427.7994884,119.1624562,-2.106477802,3.841098294,59.0243303,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.mercedes.sprinter,Van,hard,18.22817576,0.00862725,469.2133852,86.46692372,9.117708523,5.703874586,95.88505655,3000,0.5,0.599999964,-0.799999952,5000,10,0.100000001,35,1500,5,20,3000,35,1500,3000,5,20,3000
vehicle.lincoln.mkz_2020,Car,hard,17.79436931,0.022284163,220.4162145,102.8865156,-4.033628627,4.812464861,61.2218134,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.harley-davidson.low_rider,Motorcycle,hard,18.62786906,0.015346366,173.2767766,89.07946727,30.28066286,5.127928568,112.0540506,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.dodge.charger_2020,Car,hard,18.88061432,0.020216736,456.6402267,163.1124579,3.437612202,5.184155019,44.93653572,1920,0.300000012,0.099999994,-0.199999988,8000,10,0.100000001,35,1000,3,20,3000,35,1000,2000,3,20,3000
vehicle.toyota.prius,Car,hard,18.25319552,0.000686737,180.1067479,90.01447776,16.13152489,6.963119383,64.17363158,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.nissan.patrol_2021,Car,hard,18.09642938,0.013659901,362.3590959,103.0817745,14.82910419,5.468829512,56.34444176,2355,0.300000012,0.599999964,-0.5,6000,10,0.100000001,45,1500,5,20,4000,45,1500,3000,5,20,4000
vehicle.audi.tt,Car,hard,17.29224984,0.018850504,180.931195,117.172738,28.7076585,4.017499245,75.00780395,1265,0.25,0.5,-0.25,4700,10,0.100000001,34,700,3,20,3000,34,700,1400,3,20,3000
vehicle.harley-davidson.low_rider,Motorcycle,hard,17.83625025,0.020781254,478.743969,53.37899735,20.37753135,2.783063906,87.58573841,286,0.300000012,0.149999991,-0.25,5000,0.600000024,0.5,35,1500,2,17,1000,35.5,1500,3000,2,17,1000
vehicle.yamaha.yzf,Motorcycle,hard,18.29331575,-0.000158797,292.2395619,155.3193205,3.076691918,3.060226843,58.28206137,140,0.300000012,0.049999997,-0.399999976,9000,0.600000024,0.5,31,1500,2,17,1000,31,1500,3000,2,17,1000
vehicle.audi.tt,Car,hard,18.19680504,0.020382699,400.7948184,153.3689751,14.320487,5.762650726,102.2473536,1265,0.25,0.5,-0.25,4700,10,0.100000001,34,700,3,20,3000,34,700,1400,3,20,3000
vehicle.lincoln.mkz_2020,Car,hard,18.96693537,0.01553833,297.1104368,98.37420769,9.155457965,4.615472554,93.86944433,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.mercedes.sprinter,Van,hard,18.85791207,0.021908702,551.4324714,81.56284886,21.25149314,2.885346482,68.34211818,3000,0.5,0.599999964,-0.799999952,5000,10,0.100000001,35,1500,5,20,3000,35,1500,3000,5,20,3000
vehicle.carlamotors.carlacola,Truck,hard,18.10050027,0.011433923,229.3052257,108.2547993,28.81785899,3.254353331,52.63417396,4600,0.300000012,1,-0.699999988,4500,10,0.100000001,46,2700,5,20,3000,46,2700,5400,5,20,3000
vehicle.dodge.charger_2020,Car,hard,17.98006017,0.015340268,415.9271886,74.40306432,-3.829438827,5.249257341,46.18144243,1920,0.300000012,0.099999994,-0.199999988,8000,10,0.100000001,35,1000,3,20,3000,35,1000,2000,3,20,3000
vehicle.nissan.patrol_2021,Car,hard,18.73159706,0.012796805,515.9878862,144.3513934,24.91593143,5.334341954,39.76721091,2355,0.300000012,0.599999964,-0.5,6000,10,0.100000001,45,1500,5,20,4000,45,1500,3000,5,20,4000
vehicle.ford.ambulance,Van,hard,19.12334093,0.00337562,230.9663037,112.4345743,31.85490172,4.402352963,40.13723891,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.ford.ambulance,Van,hard,18.36737648,0.015591409,283.5768778,99.13278098,6.211413045,4.219243852,48.58806126,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.carlamotors.carlacola,Truck,hard,17.75813269,0.018853922,318.490912,115.4423065,26.65106172,5.109041393,85.77390766,4600,0.300000012,1,-0.699999988,4500,10,0.100000001,46,2700,5,20,3000,46,2700,5400,5,20,3000
vehicle.ford.ambulance,Van,hard,17.76787792,0.006911364,219.9134368,96.96349249,27.16389706,4.533916387,93.24349679,1579,0.300000012,0.199999988,-0.899999976,6500,10,0.100000001,35,800,2,17,1000,35,800,1600,2,17,1000
vehicle.lincoln.mkz_2020,Car,hard,18.36838964,0.011620281,261.7486071,117.8024755,22.8826901,6.448950466,87.02978086,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.toyota.prius,Car,hard,18.61792336,0.009254013,460.0630965,104.8359751,30.39760309,4.469123932,83.29594742,1375,0.300000012,0.5,-0.299999982,5000,10,0,37,800,3,20,3000,37,800,1600,3,20,3000
vehicle.lincoln.mkz_2020,Car,hard,18.29788956,0.001536687,359.7326994,122.7923902,17.88175865,3.247103876,58.58021867,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.nissan.patrol_2021,Car,hard,17.9513169,0.007073466,263.4480476,55.68858068,13.42072795,5.13740448,49.29848261,2355,0.300000012,0.599999964,-0.5,6000,10,0.100000001,45,1500,5,20,4000,45,1500,3000,5,20,4000
vehicle.lincoln.mkz_2020,Car,hard,18.08467546,0.00375552,377.1843923,73.42744753,20.06130491,4.660619608,47.43688809,1696,0.300000012,0.299999982,-0.199999988,6500,10,0.100000001,35.5,800,3,20,3000,35.5,800,1600,3,20,3000
vehicle.kawasaki.ninja,Motorcycle,hard,19.16071695,0.010937911,366.2985028,63.97916607,23.64168096,5.640011822,52.87274268,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.kawasaki.ninja,Motorcycle,hard,17.08436093,0.037957409,151.3766745,122.0924469,40.10518181,5.329019226,61.68891766,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.kawasaki.ninja,Motorcycle,hard,18.00678295,0.023917591,392.8342803,85.71125755,0.85642955,5.992932097,89.91876684,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
vehicle.kawasaki.ninja,Motorcycle,hard,17.22392918,0.001869754,300.2026498,112.1166735,24.44598156,6.975866737,95.2032042,166,0.300000012,0.199999988,-0.399999976,10000,0.600000024,0.5,32,1500,2,17,1000,32,1500,3000,2,17,1000
